method,scale,error,serror,time,rmax,erank
cross,28,1.4059360857498058e-10,6.625097609513263e-13,340.78735477104783,64,0.00033886730670928955
TTI,28,3.3466554023383205e-13,4.04551736881633e-15,1.290916919708252,31,3.288686275482178e-05
d cross,28,0.00010689770839843987,1.497673695055262e-05,340.9454672969878,69,0.0004717409610748291
d TTTI,28,2.3987086847283367e-06,1.2475749422319288e-08,1.288985013961792,38,3.288686275482178e-05
dd cross,28,13809868.474405974,62017.209669238226,340.9664793647826,71,0.0005019307136535645
dd TTI,28,0.0026327993004460885,3.679997734306572e-06,1.294379711151123,79,3.288686275482178e-05
cross,19,2.941452789364194e-11,1.2833482088961726e-13,6.1155255464836955,27,0.013805389404296875
TTI,19,2.183534892588047e-15,4.275262887183478e-17,1.2763679027557373,29,0.0146331787109375
d cross,19,1.6406548987954964e-06,2.123175240336927e-08,6.133005204610527,31,0.019641876220703125
d TTTI,19,4.248461692027167e-06,1.0475220571815007e-08,1.2791969776153564,39,0.0146331787109375
dd cross,19,0.39001847703115194,0.008973827761191974,6.137090745382011,33,0.02277374267578125
dd TTI,19,0.002450481843084925,4.236263357089445e-06,1.286449670791626,77,0.0146331787109375
cross,20,1.4966237669973465e-10,8.67422411466706e-13,10.152864733710885,27,0.0069866180419921875
TTI,20,3.217738426343073e-13,3.974120351379171e-15,1.2817206382751465,30,0.008022308349609375
d cross,20,2.3413415517862208e-05,5.346143455712112e-07,10.172398606315255,31,0.010030746459960938
d TTTI,20,3.044050897313328e-06,1.3167943169644461e-08,1.2781071662902832,38,0.008022308349609375
dd cross,20,19.44109503018749,0.4200530470708184,10.177000561729074,33,0.011676788330078125
dd TTI,20,0.0025956881418928634,5.5929110277198625e-06,1.288473129272461,78,0.008022308349609375
cross,28,1.4089259343146228e-10,1.1093549865327065e-12,124.1290048500523,66,0.000336378812789917
TTI,28,3.361257242005688e-13,5.99029910998524e-15,0.1722548007965088,31,3.2745301723480225e-05
d cross,28,1.3152661763828462e-06,2.8578789494628438e-06,124.25462759938091,71,0.0004635453224182129
d TTTI,28,2.404569652816604e-06,6.622910137949179e-09,0.1723463535308838,39,3.2745301723480225e-05
dd cross,28,20372443.036227997,35325.51015035311,124.27117814030498,73,0.0004935264587402344
dd TTI,28,0.0026363588539440605,2.9975813323625106e-06,0.18082427978515625,87,3.2745301723480225e-05
cross,21,1.6028855392119288e-10,6.432266158064851e-13,16.896092614158988,28,0.0035123825073242188
TTI,21,3.359456552192262e-13,4.1053218327695485e-15,1.2834126949310303,30,0.004034996032714844
d cross,21,3.4479387773476394e-05,4.328749642483031e-06,21.131997307762504,32,0.005095481872558594
d TTTI,21,2.5813975963363057e-06,9.093082936742475e-09,1.2887358665466309,38,0.004034996032714844
dd cross,21,48.69661477834519,5.202829439631465,16.919194420799613,34,0.005957603454589844
dd TTI,21,0.0026262479229797915,4.03168003502752e-06,1.299346923828125,78,0.004034996032714844
cross,19,1.4507963733312765e-10,7.344097428390917e-13,5.9532678769901395,27,0.0134124755859375
TTI,19,2.146141705430923e-15,1.239336475751905e-17,0.1632368564605713,30,0.01560211181640625
d cross,19,2.0814303404649055e-05,1.4286408863008656e-07,5.968651835806668,31,0.01915740966796875
d TTTI,19,4.253444098238606e-06,9.92225199973245e-09,0.1655430793762207,39,0.01560211181640625
dd cross,19,7.019340679196108,0.07384792959080018,5.972208325751126,33,0.022243499755859375
dd TTI,19,0.002451555741304159,5.35398012483468e-06,0.17546749114990234,83,0.01560211181640625
cross,20,1.3981902528020029e-10,9.80619420669905e-13,10.106537009589374,27,0.0071811676025390625
TTI,20,3.2455221426364194e-13,3.934279212785803e-15,0.16398930549621582,30,0.007831573486328125
d cross,20,5.271125228067721e-06,1.9652003792155693e-07,10.121602679602802,31,0.010271072387695312
d TTTI,20,3.0417069593375426e-06,8.656503089679337e-09,0.16631531715393066,39,0.007831573486328125
dd cross,20,3.2068305950189733,0.01967988135505465,10.124961997382343,33,0.01194000244140625
dd TTI,20,0.002595481167804407,4.935686668732639e-06,0.1762087345123291,84,0.007831573486328125
cross,21,1.7991585409751176e-10,4.150489966460082e-13,14.71631377749145,29,0.0035533905029296875
TTI,21,3.3671306917734273e-13,4.893113382413601e-15,0.1646411418914795,30,0.003939628601074219
d cross,21,0.00019011290563738582,3.4360837585289324e-06,14.73151439242065,33,0.0051288604736328125
d TTTI,21,2.582298292199529e-06,1.0119905441832598e-08,0.1666245460510254,38,0.003939628601074219
dd cross,21,234.75449150335686,4.2928439333398645,14.735275445505977,35,0.005990028381347656
dd TTI,21,0.0026268439161566412,4.57101285281824e-06,0.17689132690429688,85,0.003939628601074219
cross,27,1.3977022949287983e-10,7.365536705799233e-13,707.998129254207,82,0.0008903294801712036
TTI,27,3.355739278310021e-13,5.633527079307099e-15,2.13332462310791,31,6.535649299621582e-05
d cross,27,2.5112133719550247e-06,4.35898528634819e-06,708.3370531853288,86,0.0011176615953445435
d TTTI,27,2.4051150872483283e-06,8.198364766427972e-09,2.13340163230896,38,6.535649299621582e-05
dd cross,27,4031628.5938836886,11379.481888486815,708.2154656704515,88,0.0011810660362243652
dd TTI,27,0.0026366658178145633,2.459409831542929e-06,2.1392791271209717,78,6.535649299621582e-05
cross,22,1.733560936774162e-10,1.0689119702092048e-12,164.125830498524,29,0.0020666122436523438
TTI,22,3.3521289987394896e-13,2.784228885758356e-15,1.2826464176177979,31,0.0020661354064941406
d cross,22,0.0001435686734729713,5.026359608407248e-06,164.25487312395126,33,0.00296783447265625
d TTTI,22,2.4526356299559216e-06,1.0956756488974128e-08,1.28275465965271,38,0.0020661354064941406
dd cross,22,596.7903047587948,30.247520292550682,164.1540287407115,35,0.0034613609313964844
dd TTI,22,0.0026359532901701005,3.964891519375095e-06,1.292022705078125,78,0.0020661354064941406
cross,22,1.4634138350251102e-10,6.599847858248633e-13,38.905915944837034,29,0.0017895698547363281
TTI,22,3.350137616648899e-13,2.8387233217280463e-15,0.16996216773986816,30,0.0019774436950683594
d cross,22,3.752798780655366e-05,1.0607704191717724e-06,38.92326232697815,33,0.0026116371154785156
d TTTI,22,2.4511242718437466e-06,6.268266688742436e-09,0.17376041412353516,38,0.0019774436950683594
dd cross,22,134.5880013418527,7.745599101179966,38.92753955628723,35,0.0030641555786132812
dd TTI,22,0.002633748004105617,4.583063790451924e-06,0.18471264839172363,85,0.0019774436950683594
cross,23,1.414106155056528e-10,9.164967725754235e-13,35.08300620876253,29,0.0009284019470214844
TTI,23,3.3677539422533105e-13,4.367900361389597e-15,1.2841718196868896,31,0.0010368824005126953
d cross,23,9.090960150782896e-05,3.085774799194343e-06,35.10247475467622,33,0.0013546943664550781
d TTTI,23,2.4216647188506787e-06,9.258114655892234e-09,1.2861876487731934,38,0.0010368824005126953
dd cross,23,751.9611707436541,27.695184779725704,35.10698062740266,35,0.001592874526977539
dd TTI,23,0.002636783050486838,2.8986654728196314e-06,1.2926626205444336,78,0.0010368824005126953
cross,23,1.4568759365376594e-10,8.890501350256224e-13,28.183045394718647,28,0.0009005069732666016
TTI,23,3.3819748056819146e-13,3.4543929007493e-15,0.18280720710754395,30,0.0009925365447998047
d cross,23,0.0001399894726924732,4.383795388345969e-06,28.20085931569338,32,0.0013170242309570312
d TTTI,23,2.4112369753578586e-06,8.121752060422966e-09,0.1840353012084961,38,0.0009925365447998047
dd cross,23,1460.8899318387798,31.273576418895956,28.20461154729128,34,0.0015501976013183594
dd TTI,23,0.002634050924591091,2.553268464327814e-06,0.19346880912780762,86,0.0009925365447998047
cross,24,1.420484392191651e-10,7.418231963866616e-13,127.08740988280624,28,0.0005117654800415039
TTI,24,3.3787565876643124e-13,2.6770939283352802e-15,0.16788148880004883,30,0.0005029439926147461
d cross,24,8.540291351522364e-05,7.355481443541379e-06,127.10823669936508,33,0.0007865428924560547
d TTTI,24,2.413194947099899e-06,7.270529297862842e-09,0.1694200038909912,38,0.0005029439926147461
dd cross,24,7195.332436575156,126.03218216735542,127.11468091513962,35,0.000924229621887207
dd TTI,24,0.0026347642451430343,3.848106946469454e-06,0.17871570587158203,86,0.0005029439926147461
cross,24,1.644823802362879e-10,8.389993506924906e-13,111.50909536797553,28,0.00046956539154052734
TTI,24,3.373863275232362e-13,3.226723052109186e-15,1.2843034267425537,31,0.0005196332931518555
d cross,24,0.00013854232119968503,1.9803639663660226e-05,111.62515181023628,32,0.0006948709487915039
d TTTI,24,2.4024065011830204e-06,8.52086973278917e-09,1.284177541732788,38,0.0005196332931518555
dd cross,24,47015.16505010483,551.5538296420455,111.53628390748054,34,0.0008202791213989258
dd TTI,24,0.002635094095471197,3.91906766820822e-06,1.2939190864562988,78,0.0005196332931518555
cross,25,1.5589213269702473e-10,7.074076985338752e-13,169.99983944930136,29,0.0005151629447937012
TTI,25,3.339680870122e-13,2.3300628664345906e-15,0.16737818717956543,30,0.00025200843811035156
d cross,25,8.300021609131659e-05,3.450659081100613e-05,170.03948774375021,34,0.0007771849632263184
d TTTI,25,2.4044544046370037e-06,7.528038557085926e-09,0.16916108131408691,38,0.00025200843811035156
dd cross,25,168894.23126217845,814.6371183777578,170.04814782179892,36,0.0008829832077026367
dd TTI,25,0.0026372248430894113,4.0395284439648e-06,0.17794013023376465,86,0.00025200843811035156
cross,25,1.683009900066666e-10,8.317564692416141e-13,142.9011504277587,28,0.0003114938735961914
TTI,25,3.3588164674043504e-13,4.668931809134075e-15,1.2851297855377197,31,0.00026035308837890625
d cross,25,0.00044172489225073364,4.1655242272517884e-05,142.9341411218047,33,0.0004900693893432617
d TTTI,25,2.4013563257488956e-06,8.768839746804267e-09,1.282808542251587,38,0.00026035308837890625
dd cross,25,209747.36812314385,466.5700200283523,142.93997284024954,35,0.0005722641944885254
dd TTI,25,0.002636831678106159,3.88594347922646e-06,1.2920241355895996,78,0.00026035308837890625
cross,26,1.478812621922203e-10,9.807159838183227e-13,70.77747139427811,28,0.00022357702255249023
TTI,26,3.348503732518357e-13,3.8105595702090736e-15,0.16849374771118164,31,0.00013044476509094238
d cross,26,0.00022570533797289146,2.9639445726239187e-05,70.8181904265657,33,0.0003394484519958496
d TTTI,26,2.401534239070318e-06,5.984193772107306e-09,0.16913294792175293,38,0.00013044476509094238
dd cross,26,469458.1912133059,1990.5512184310298,70.82519659493119,35,0.0003903210163116455
dd TTI,26,0.00263708121926316,4.527830214606929e-06,0.17829680442810059,86,0.00013044476509094238
cross,28,1.402713358475812e-10,6.305039616182492e-13,577.0009939298034,74,0.0003878474235534668
TTI,28,3.3683921553513237e-13,4.590157148758145e-15,2.127492666244507,31,3.288686275482178e-05
d cross,28,0.00010623304256574399,8.214099836672483e-06,577.1706978902221,79,0.0005174204707145691
d TTTI,28,2.4044013322744175e-06,7.71966567154666e-09,2.128671646118164,38,3.288686275482178e-05
dd cross,28,13831091.776753759,43848.72811814946,577.1948096379638,81,0.0005488470196723938
dd TTI,28,0.002637479265812903,4.428034579514684e-06,2.134505033493042,79,3.288686275482178e-05
cross,26,1.5220878786332733e-10,1.0283264885668494e-12,195.8293502535671,34,0.0003808140754699707
TTI,26,3.372753350314791e-13,3.3295150640850785e-15,1.2954745292663574,31,0.00013044476509094238
d cross,26,8.659357279152647e-05,5.896896597567516e-05,195.89040233753622,40,0.0005447268486022949
d TTTI,26,2.403272397280789e-06,1.1262973514141527e-08,1.292771339416504,38,0.00013044476509094238
dd cross,26,1100655.4540982905,2856.889216311064,195.9012255873531,42,0.0006089508533477783
dd TTI,26,0.0026367332517875704,2.964539411245871e-06,1.301405668258667,78,0.00013044476509094238
cross,19,1.5187008280233107e-10,7.987848920357681e-13,13.02365719806403,27,0.013530731201171875
TTI,19,2.1683744353976014e-15,7.958468782116046e-18,2.1239962577819824,29,0.0146331787109375
d cross,19,1.2425989344757164e-05,4.3185482600311605e-07,13.041126842610538,31,0.0192413330078125
d TTTI,19,4.243506419233945e-06,7.0720506524358e-09,2.120222806930542,39,0.0146331787109375
dd cross,19,6.4633213338839735,0.17180607583029014,13.04490530025214,33,0.022304534912109375
dd TTI,19,0.00245299326525922,5.839348082897263e-06,2.1280996799468994,77,0.0146331787109375
cross,20,1.568210207389444e-10,6.569431513972014e-13,9.69554354250431,27,0.006755828857421875
TTI,20,3.231886279304516e-13,4.7682312932672366e-15,2.1179697513580322,30,0.008022308349609375
d cross,20,4.172050965911141e-05,5.148425242309388e-07,10.819669976830482,31,0.009723663330078125
d TTTI,20,3.0412851936493456e-06,1.0640902605639982e-08,2.1202709674835205,38,0.008022308349609375
dd cross,20,27.981802396632638,0.5037011074648318,9.716873183846474,33,0.011331558227539062
dd TTI,20,0.0025953426501572644,4.517183391708076e-06,2.128368616104126,78,0.008022308349609375
cross,21,4.1864559047719734e-10,1.7990518538488582e-12,16.1612432571128,27,0.003448486328125
TTI,21,3.363902978248335e-13,3.766250643476986e-15,2.126349687576294,30,0.004034996032714844
d cross,21,0.00013554039875039665,2.7807660095804166e-06,16.747312841005623,31,0.005001068115234375
d TTTI,21,2.5836936895770427e-06,8.683814310777692e-09,2.1256306171417236,38,0.004034996032714844
dd cross,21,170.83242895265667,5.189249442083002,16.184500035829842,33,0.005850791931152344
dd TTI,21,0.0026256604642928847,4.4986683996440416e-06,2.134243965148926,78,0.004034996032714844
cross,27,1.4111701441170753e-10,8.442591247773323e-13,452.0411809301004,69,0.0007331818342208862
TTI,27,3.357543039554519e-13,3.727681201300139e-15,0.1709604263305664,31,6.535649299621582e-05
d cross,27,5.049353345425076e-05,7.082961801838744e-05,452.1719385003671,75,0.0009421557188034058
d TTTI,27,2.401518431471188e-06,7.594674679708135e-09,0.1712656021118164,39,6.535649299621582e-05
dd cross,27,3813810.2774158777,8679.712914522375,452.18711813446134,77,0.001001209020614624
dd TTI,27,0.002637138018476007,5.682479768225682e-06,0.18012237548828125,86,6.535649299621582e-05
cross,22,1.7096546935073238e-10,8.519425984919722e-13,52.301973349414766,29,0.0018639564514160156
TTI,22,3.361962446997797e-13,3.989870111809024e-15,2.1241068840026855,31,0.0020661354064941406
d cross,22,0.00014043129491949526,5.782784594669511e-06,52.32299400027841,33,0.002705097198486328
d TTTI,22,2.452665788246423e-06,1.092033706584266e-08,2.12233829498291,38,0.0020661354064941406
dd cross,22,595.5233046027274,21.827527336653993,52.328646189533174,35,0.00316619873046875
dd TTI,22,0.0026350906410534457,3.2578967112951027e-06,2.134060859680176,78,0.0020661354064941406
cross,27,1.4149964074031802e-10,8.383572651812499e-13,434.2002811804414,63,0.0005510598421096802
TTI,27,3.3563444745641654e-13,5.0834692113486e-15,1.2925550937652588,31,6.535649299621582e-05
d cross,27,6.105232464214297e-05,3.009716410647193e-05,434.3246646299958,67,0.000719413161277771
d TTTI,27,2.402707726006288e-06,1.0109012916995384e-08,1.2919702529907227,38,6.535649299621582e-05
dd cross,27,3303621.372438347,11020.941437729547,434.33472422510386,69,0.0007721930742263794
dd TTI,27,0.002635890641863768,1.8531902691973198e-06,1.3002221584320068,78,6.535649299621582e-05
cross,23,1.837060165893661e-10,1.0743874656440313e-12,73.50446784961969,28,0.0009202957153320312
TTI,23,3.3583630636340084e-13,2.4246036941201816e-15,2.1371917724609375,31,0.0010368824005126953
d cross,23,0.0003214582644716831,1.1803790480378747e-05,74.10113871563226,32,0.0013518333435058594
d TTTI,23,2.415222808629995e-06,7.035449788028526e-09,2.134868621826172,38,0.0010368824005126953
dd cross,23,9111.598428522397,65.51049605516984,73.53387511242181,34,0.0015902519226074219
dd TTI,23,0.0026357210665626544,3.1808997126833702e-06,2.142446756362915,78,0.0010368824005126953
cross,24,1.4352133980911356e-10,5.303470595776218e-13,50.969707034528255,29,0.00047194957733154297
TTI,24,3.345908903067794e-13,3.5128660688038156e-15,2.143799066543579,31,0.0005196332931518555
d cross,24,0.00012673446292579203,3.133581034779573e-06,50.9977667555213,33,0.0006972551345825195
d TTTI,24,2.405376556766966e-06,6.53281470869963e-09,2.1458828449249268,38,0.0005196332931518555
dd cross,24,7018.817058234912,154.1056994227481,51.004723094403744,35,0.0008225440979003906
dd TTI,24,0.0026371345123422972,3.0372986437583477e-06,2.1544618606567383,78,0.0005196332931518555
cross,28,1.4881038967992596e-10,9.939084313872383e-13,374.6212274795398,74,0.00040624290704727173
TTI,28,3.366468125063954e-13,2.71856390578383e-15,0.19290900230407715,31,3.2745301723480225e-05
d cross,28,0.00018738202203004528,0.0001789451633553662,374.80492255743593,79,0.0005403235554695129
d TTTI,28,2.403282766034564e-06,8.824634302236335e-09,0.1845695972442627,39,3.2745301723480225e-05
dd cross,28,18919636.294448607,33154.62597879855,374.77565524633974,81,0.0005728751420974731
dd TTI,28,0.002636311074585112,2.4875983683945845e-06,0.18946242332458496,87,3.2745301723480225e-05
cross,25,1.5206797017974622e-10,9.409960529806614e-13,68.20858202129602,28,0.00026160478591918945
TTI,25,3.3513601830681355e-13,4.0360153209299926e-15,2.127676010131836,31,0.00026035308837890625
d cross,25,8.558739492240197e-05,3.6688867625223286e-05,68.2358792796731,33,0.00042116641998291016
